date,beta_i,beta_a,ifr
2020-03-06,1.0945813730041467,0.5371879177607235,0.010462285848253374
2020-03-07,1.0945927865556597,0.537197537456386,0.010461369578786085
2020-03-08,1.094613325748395,0.5372126415706102,0.0104602855210726
2020-03-09,1.0946421374033206,0.5372252033855476,0.010458851465418213
2020-03-10,1.094708320028882,0.5372612130465504,0.010457220385423242
2020-03-11,1.0947921302356232,0.5373100161318574,0.010454975452030058
2020-03-12,1.0949900251937497,0.5374265201020914,0.010451357035394088
2020-03-13,1.0952443448209712,0.5375562899181567,0.010447861591949832
2020-03-14,1.0959066351344307,0.5379056797194607,0.010440607042613683
2020-03-15,1.0970544089851961,0.5384966757890808,0.010433014627803735
2020-03-16,1.0985011862171148,0.539297355058112,0.010431720409261144
2020-03-17,1.1007904198234009,0.5405999592038763,0.010414812020157382
2020-03-18,1.102826411857586,0.5417317929758328,0.010403336555046752
2020-03-19,1.1044916447547204,0.5427797854463533,0.010396731507758748
2020-03-20,1.1054617386739505,0.5432905533057054,0.010405944979789323
2020-03-21,1.1055362378396412,0.5433596722621861,0.010408467960144939
2020-03-22,1.1039650134567855,0.542495807229557,0.010409779255116961
2020-03-23,1.1009788867569854,0.540971445035202,0.010403578966414131
2020-03-24,1.0968416193734865,0.5388114726720075,0.010403733537517602
2020-03-25,1.0927836340339054,0.5367455095368189,0.010407674728287809
2020-03-26,1.0893102059348616,0.5349895154141878,0.010423303825737177
2020-03-27,1.0867881087192246,0.5337332950707936,0.010468039815161999
2020-03-28,1.084633003852131,0.5325829542098912,0.010508758305799965
2020-03-29,1.0833456186011596,0.5319166064721488,0.010566504472227343
2020-03-30,1.0820397672833542,0.5311831015878092,0.01061201921133551
2020-03-31,1.0814858019149551,0.5309072169163541,0.010660767090717975
2020-04-01,1.0814472430912587,0.5309042486663771,0.010708775199312912
2020-04-02,1.0818286784145517,0.5311246687229634,0.010750668170029955
2020-04-03,1.0814655490510257,0.5309154379022167,0.01078171160043927
2020-04-04,1.0801542214566713,0.530130754321573,0.010795374833450515
2020-04-05,1.0789270138157299,0.5294155708799593,0.010805360609828974
2020-04-06,1.0779257191460005,0.5287952705897152,0.010823077855838244
2020-04-07,1.0772477110776684,0.5283669001683892,0.01084109221953362
2020-04-08,1.076122434195485,0.527662538713697,0.010854794951540212
2020-04-09,1.0753363678142016,0.5271892323787117,0.01087978875423682
2020-04-10,1.0746530119348001,0.5267165458576246,0.0109045399052834
2020-04-11,1.0736929985447647,0.5261318579848079,0.010933121918804755
2020-04-12,1.0732713715911661,0.5258250532922284,0.010961978810770346
2020-04-13,1.073084021372992,0.5257615148069906,0.010976319093197595
2020-04-14,1.073091127130998,0.5257475406852237,0.010992944977954722
2020-04-15,1.0731661865763114,0.5257936253097261,0.010996354993736253
2020-04-16,1.0730017701673626,0.5256572608232174,0.011001282216705691
2020-04-17,1.0732306809073273,0.5258198572647481,0.010996210494989554
2020-04-18,1.0735986097306884,0.5260536389495203,0.010983855490339301
2020-04-19,1.073635477535638,0.5261067537165691,0.010975678251547948
2020-04-20,1.0745079201679255,0.5266240122067944,0.010950346663377089
2020-04-21,1.07490982719447,0.5269189629565029,0.0109264533839126
2020-04-22,1.0753053071567777,0.527194916332935,0.010893062992808338
2020-04-23,1.0761810697346919,0.5277099029610375,0.010857186135592507
2020-04-24,1.0765029665865151,0.5279729607114628,0.01081652484043346
2020-04-25,1.0768578660609047,0.5282078736045157,0.01077478424444815
2020-04-26,1.0771920403201534,0.5284645467911809,0.010735624995680952
2020-04-27,1.077508848041396,0.5286277768106589,0.01070880793008922
2020-04-28,1.0781339327657375,0.529045205942503,0.01070254643798186
2020-04-29,1.0780316403097308,0.5289479963596643,0.010681558369598687
2020-04-30,1.078221232679277,0.5290301819253254,0.010682573064882833
2020-05-01,1.077825994456162,0.5287488396560068,0.010665661059441438
2020-05-02,1.0771415410465675,0.5282449899616608,0.010638672024521135
2020-05-03,1.0761179546310562,0.5275235466241854,0.010617567907662584
2020-05-04,1.0753626235113218,0.5269901951655934,0.010633713942649786
2020-05-05,1.0739197170518062,0.5260402859420689,0.010666214199408742
2020-05-06,1.0732314013662552,0.525500986058138,0.0107195524121871
2020-05-07,1.0720506727509893,0.5247194239300605,0.010786458676381824
2020-05-08,1.0709453815362253,0.5239773595552331,0.010856068939186973
2020-05-09,1.0697460877644853,0.5231964133328857,0.010922038996836572
2020-05-10,1.0688962195471825,0.5226355066173608,0.010979858211321832
2020-05-11,1.0685454443198439,0.5224048851749324,0.01101456397272073
2020-05-12,1.067844538964024,0.5219545485780505,0.011063245379243825
2020-05-13,1.0678001400911565,0.5219957122778512,0.011082835004698836
2020-05-14,1.067878079685186,0.5220628139734035,0.011092832804946568
2020-05-15,1.0679145363003117,0.5221486938556996,0.011098838177202532
2020-05-16,1.0680392332740307,0.5222873999860217,0.011100776655499427
2020-05-17,1.068209833827073,0.5223958472827019,0.011097760553619676
2020-05-18,1.0687550450995702,0.5227838524492959,0.011082321834426765
2020-05-19,1.068793105570094,0.52290283838185,0.011082724361779036
2020-05-20,1.0694831785625645,0.5233900907151834,0.011073425577647669
2020-05-21,1.0697908929444877,0.523602897749978,0.011065143593371029
2020-05-22,1.0706314913468868,0.5241545471714132,0.011061713144812338
2020-05-23,1.0710914920661434,0.5244026477086409,0.01104155359389931
2020-05-24,1.0715685006419409,0.5246719356034818,0.010998912691881883
2020-05-25,1.0725158363708667,0.5252809297540275,0.010966141603303366
2020-05-26,1.072751719830537,0.5255061728878784,0.010896177991398207
2020-05-27,1.073983678883232,0.5262246883840769,0.010859932728601083
2020-05-28,1.0743351308186486,0.526416187073809,0.01079997467621755
2020-05-29,1.073817327895574,0.5260985556453351,0.010687652270140286
2020-05-30,1.0727569478586367,0.5254793778393014,0.010611933820569125
2020-05-31,1.0713590970387707,0.5247605566532914,0.010609995517253496
2020-06-01,1.0696659718429975,0.5238312533692325,0.010662439981175626
2020-06-02,1.0680728454287427,0.5229440657161648,0.010744664652232663
2020-06-03,1.0661987229860255,0.5219689278483499,0.010837472918677387
2020-06-04,1.0659009363228529,0.5218571534090883,0.010894686244387258
2020-06-05,1.0648092749972795,0.521252209104607,0.010984906699533102
2020-06-06,1.0645733656327487,0.5211921198052074,0.01103703472518648
2020-06-07,1.0642274493829085,0.5210388812812526,0.011100235044803654
2020-06-08,1.0643834548534366,0.5211898691474601,0.01112675279345699
2020-06-09,1.064956863407524,0.5215978825896292,0.011121798995748292
2020-06-10,1.0655027126590673,0.5219484427093339,0.011133062713279457
2020-06-11,1.0663964171798497,0.5225204620127613,0.011139679814178585
2020-06-12,1.0667952560133203,0.5226715382494103,0.011152897212812476
2020-06-13,1.0677914534477417,0.5232768885652528,0.0111669021007833
2020-06-14,1.0681997298765802,0.5234929682518464,0.011166429098769217
2020-06-15,1.0684511390722167,0.523617522199551,0.01116051133252142
2020-06-16,1.0687537001975485,0.5237895747725393,0.011151099713421002
2020-06-17,1.0689890974461722,0.5239191171489872,0.0111388605209154
2020-06-18,1.069588553673888,0.524232693076531,0.011130293806732798
2020-06-19,1.0705604344690423,0.5247887524990168,0.011123346714597646
2020-06-20,1.0698976948198207,0.5242949806622961,0.011084079163974447
2020-06-21,1.0691979174248927,0.5237775924725396,0.01101648465775248
2020-06-22,1.0683660071231869,0.5232504939639216,0.010940691126415209
2020-06-23,1.0682697102843917,0.5232244080958037,0.010914963505280281
2020-06-24,1.069448902716702,0.524024573174333,0.010915619968699735
2020-06-25,1.070850099468605,0.5248640248715506,0.010944325544432264
2020-06-26,1.071073125703831,0.5249017330513582,0.010977028751682726
2020-06-27,1.0701176335512648,0.5242123796154826,0.010940406613646609
2020-06-28,1.0689244841720624,0.5234250490766982,0.010880519963087481
2020-06-29,1.067852420677031,0.5227368399053175,0.010870340388565554
2020-06-30,1.0676548071614465,0.522619814743337,0.010929071115230912
2020-07-01,1.068170289319378,0.522978744413907,0.010997233234480376
2020-07-02,1.0690647621279805,0.5235679014524522,0.011038165941347086
2020-07-03,1.0699962789480844,0.5241235264030301,0.011068739166871967
2020-07-04,1.0700456068184467,0.5240764819493509,0.01109859321507338
2020-07-05,1.0704961858043833,0.5243681558470878,0.011106556078483862
2020-07-06,1.0717129350775971,0.5251767342478684,0.011098418022691027
2020-07-07,1.0728370293726557,0.5258840695729573,0.01110010358454199
2020-07-08,1.0736585994589058,0.526369122596966,0.011121205062862188
2020-07-09,1.0738841711170404,0.5265162903748704,0.011116944003340179
2020-07-10,1.0733909727592115,0.5261038469612903,0.011027051584835537
2020-07-11,1.0726614275099937,0.525536845884128,0.010875120603673342
2020-07-12,1.0722677714082987,0.5252540317145673,0.010740750836192232
2020-07-13,1.0727004306703862,0.5255580318405141,0.010669308509137162
2020-07-14,1.0721586230278575,0.5252876742585446,0.010620549363817752
2020-07-15,1.0716827132784,0.5251013525642644,0.010629475226856209
2020-07-16,1.0716974965525408,0.5251835202812133,0.01067959307696165
2020-07-17,1.0726584222735902,0.5258568330397805,0.010746371765656725
2020-07-18,1.0744398667035278,0.5268287906329109,0.010810497773905518
2020-07-19,1.0759470113778031,0.5276060113905101,0.01087616696236827
2020-07-20,1.0765878284553578,0.5279580224414439,0.010909457113878588
2020-07-21,1.0767352090687696,0.5279457628648517,0.010880191745501862
2020-07-22,1.076508428639114,0.5277934117561722,0.010763151483879215
2020-07-23,1.0762606952759532,0.5276007325575857,0.010586365446808526
2020-07-24,1.076511867408988,0.5277743938454045,0.010539312782335039
2020-07-25,1.0772743352270515,0.5281585838458797,0.010578426035262111
2020-07-26,1.0780829861713668,0.5286394331125485,0.010605752443961022
2020-07-27,1.0792459677262416,0.5292923913359862,0.010664418678565834
2020-07-28,1.079227133497834,0.5292451386264316,0.010712599952429359
2020-07-29,1.079068786956895,0.5290563420396088,0.01059854245021071
2020-07-30,1.0794327039258345,0.5291681979734396,0.010520231442766781
2020-07-31,1.07986882507389,0.5293331866461001,0.01046777474266316
2020-08-01,1.0802647199503619,0.529553934993833,0.010471172836953853
2020-08-02,1.080870180626234,0.5299716125137635,0.010493900316510854
2020-08-03,1.081085590378115,0.530088608069248,0.010524546847631221
2020-08-04,1.0810760838695535,0.5299749761909365,0.010467087836479792
2020-08-05,1.0818451582356714,0.5302753000474821,0.010209894006118606
2020-08-06,1.0828313031447974,0.5306697809297772,0.010020043200810399
2020-08-07,1.0827771752082405,0.5305555915753429,0.010074959028495539
2020-08-08,1.082221169350392,0.530265660284409,0.01015959375093211
2020-08-09,1.0819505301075807,0.5301686950869705,0.01023040199508563
2020-08-10,1.0820317149706675,0.5302130369477772,0.010258971561526132
2020-08-11,1.082137577149076,0.5302513671906417,0.01027112547859157
2020-08-12,1.0826223717095043,0.5305526901699894,0.010237302211483387
2020-08-13,1.0828677719650563,0.530698481027447,0.010229789360384819
2020-08-14,1.0831579910932092,0.5308225729866815,0.010218220178981618
2020-08-15,1.0840818716557732,0.531310419026763,0.01005721809303565
2020-08-16,1.0832237285436404,0.5307626021899038,0.01014546348858915
2020-08-17,1.0829797420143412,0.5306479627978749,0.010107686869007902
2020-08-18,1.0824542771003798,0.5303021835599002,0.010134299534341135
2020-08-19,1.0831124380575914,0.5306939993001726,0.00993420653715478
2020-08-20,1.0846967677100148,0.5316427390825242,0.009593248333160366
2020-08-21,1.0862740563614277,0.5326051597774728,0.009305816109723827
2020-08-22,1.0870989363349433,0.533055519924276,0.009192455932701153
2020-08-23,1.0880095564076324,0.5335874269945774,0.009198119527627136
2020-08-24,1.0874326474891798,0.5332717420641142,0.00933215929920007
2020-08-25,1.087315268228094,0.5332372044541621,0.009450364881020752
2020-08-26,1.0872105633454987,0.5332003894953274,0.009548707334492677
2020-08-27,1.0874182988347219,0.5333404435107513,0.009633982119658881
2020-08-28,1.0875442166921059,0.5333885854656831,0.009697386866612983
2020-08-29,1.0876264554352681,0.5335232906675675,0.0097419687712821
2020-08-30,1.0880283791310759,0.5337014092741706,0.00977548727538853
2020-08-31,1.0882115065033453,0.5338711241982338,0.00982077588175463
2020-09-01,1.088746371513715,0.5341837699002071,0.009903567106756155
2020-09-02,1.089344954718777,0.5345270912299538,0.009988219477980969
2020-09-03,1.0907356272228612,0.5352944493188938,0.009940687111551721
2020-09-04,1.0921651711198352,0.5361128682898241,0.00983927082384644
2020-09-05,1.093500672553757,0.5368099115425032,0.009771828139381293
2020-09-06,1.0935835074312634,0.536800823432118,0.009784505808100375
2020-09-07,1.0928735651659511,0.5363995406859889,0.009812513644437885
2020-09-08,1.0923365870300905,0.536037449563438,0.009836314675118312
2020-09-09,1.0920087117164583,0.5358540571719306,0.009908059827221847
2020-09-10,1.0918739632324732,0.5357658117334068,0.010040840542091879
2020-09-11,1.09245059432012,0.5360513215163408,0.010104165897324673
2020-09-12,1.0936055625910808,0.5367578703133663,0.009996907229618681
2020-09-13,1.094944250014335,0.5374821121482869,0.009825502752268955
2020-09-14,1.0953597053188933,0.5377571321339569,0.009762387450009893
2020-09-15,1.0950718921178881,0.5375470030166203,0.009749137865034745
2020-09-16,1.0947415801549094,0.5373533240220616,0.00973731017699422
2020-09-17,1.0947071299845967,0.537259368756702,0.009726900309993243
2020-09-18,1.0950661831639066,0.5374915105007856,0.009698071779112218
2020-09-19,1.0956131206429751,0.53784278616703,0.009656365251958912
2020-09-20,1.0970582305586598,0.538714000118796,0.009540206327576977
2020-09-21,1.0968608436724996,0.5385812804666565,0.009542197939576842
2020-09-22,1.096948985040548,0.5386377128505049,0.00953830918298469
2020-09-23,1.097371091103835,0.5388428712148553,0.009526422028772614
2020-09-24,1.0981640730852344,0.5393036041604646,0.009487945904886738
2020-09-25,1.099028558528444,0.5398040686162576,0.009462635466169744
2020-09-26,1.0998209633693696,0.5402404357475364,0.009471750417278046
2020-09-27,1.0997842759576786,0.5401359518464837,0.009523155400199339
2020-09-28,1.0997805724930994,0.5401259125117198,0.009560459782094606
2020-09-29,1.0995674504409612,0.539997153436939,0.009602456359486726
2020-09-30,1.0993803866783667,0.5398475207284532,0.009643196149437221
2020-10-01,1.0987658858387743,0.5394110393310283,0.009725961332701129
2020-10-02,1.0985800984644913,0.539334491220121,0.009770849465703784
2020-10-03,1.0995724278813304,0.5399299230282956,0.009731218585429694
2020-10-04,1.0995985189135284,0.5399103676644981,0.009738169920195562
2020-10-05,1.1001976104311795,0.5402709373690456,0.00970814981494233
2020-10-06,1.1008779679153766,0.5406408098308114,0.009691277013036403
2020-10-07,1.1009658077446958,0.5406723485011555,0.00971424683312297
2020-10-08,1.1016634949798827,0.5410154680240469,0.00975643560862361
2020-10-09,1.102657226644309,0.5415500539586711,0.009822352515917853
2020-10-10,1.1037347190109645,0.5421399083415779,0.009928667795820332
2020-10-11,1.1046244956509714,0.5426378421967536,0.010096754844827778
2020-10-12,1.1041508938631936,0.5423395470679118,0.010205346082750064
2020-10-13,1.1036109429457825,0.5420390269289349,0.010231285891070207
2020-10-14,1.1032395037276277,0.5418164738183368,0.010277370957852298
2020-10-15,1.1027752608663284,0.5414853532442867,0.010350741100819879
2020-10-16,1.1030941555166545,0.5416502991018525,0.010396203230163948
2020-10-17,1.1039507477488355,0.542046521693872,0.010399664468809463
2020-10-18,1.1052744117682183,0.5427985777076871,0.010372822650343262
2020-10-19,1.107241669071944,0.5439069687168858,0.010345331389815039
2020-10-20,1.1072735530657363,0.5439379075281656,0.01034383596991572
2020-10-21,1.1066326828851183,0.5435474861134608,0.010318999917729145
2020-10-22,1.107281588019489,0.5439299128757918,0.010296043997998404
2020-10-23,1.107541714708738,0.5440594297531733,0.010269555629333653
2020-10-24,1.1073341885377312,0.5438926271194277,0.010252239259856183
2020-10-25,1.106315595475584,0.5432762092367865,0.01024203730678158
2020-10-26,1.106633289817944,0.5434360143936615,0.010213931945533113
2020-10-27,1.107057674648676,0.543721221945909,0.0101739604817906
2020-10-28,1.107214453352473,0.5438552796968712,0.010126787190695466
2020-10-29,1.107213571672867,0.543840256986722,0.010091230558489182
2020-10-30,1.1074965892787807,0.5440457476198244,0.01006505664177069
2020-10-31,1.1072777472104691,0.5438487578173389,0.01005963927598827
2020-11-01,1.1069246116849571,0.5436638412111382,0.01007372348021024
2020-11-02,1.1070845509248646,0.543751107095696,0.010108085986566739
2020-11-03,1.1072551601662228,0.5438272195344344,0.010137277912348211
2020-11-04,1.1085484846587466,0.544534930678141,0.01009485319474748
2020-11-05,1.109428139133524,0.5450409613380378,0.010074860663777444
2020-11-06,1.110508152815685,0.5456037289851654,0.010096708597326845
2020-11-07,1.1116196296529344,0.5461614174355799,0.010181975653654685
2020-11-08,1.111620963570381,0.5460549776381968,0.0102747381884604
2020-11-09,1.111347167079375,0.545870051364226,0.010347037020744982
2020-11-10,1.1115224377951631,0.5459193296764948,0.010437875312695147
2020-11-11,1.1119085935602013,0.546147118740595,0.010534213943869724
2020-11-12,1.1122464189309778,0.5463395358010612,0.010629159402734236
2020-11-13,1.1119658511613997,0.5461264084208874,0.010689351687048643
2020-11-14,1.1123957339926878,0.5464014194579218,0.010772713704015526
2020-11-15,1.1119067586186937,0.5461251817110226,0.01078284092296092
2020-11-16,1.1114095225393363,0.5457772905862281,0.010786771352932203
2020-11-17,1.112031951709793,0.5461209578053788,0.010825790200442699
2020-11-18,1.1124619874463768,0.5463426063111319,0.010837850639052885
2020-11-19,1.1123459862769416,0.546347814630072,0.010854382810470267
2020-11-20,1.1153374173584216,0.5479572420264578,0.010817172553369715
2020-11-21,1.115970590634649,0.5483433411508576,0.010816752377103424
2020-11-22,1.114976794951703,0.5478011395155785,0.010798373251769744
2020-11-23,1.1146557095388134,0.5475748285203704,0.01076872946352035
2020-11-24,1.113836161702123,0.5470884669608138,0.010713683192242173
2020-11-25,1.114101204540827,0.5471839839733907,0.010637539650791427
2020-11-26,1.1141903264990956,0.5473192721568443,0.010538438362094464
2020-11-27,1.1143046627790352,0.547391480631387,0.010440760287962486
2020-11-28,1.1146919214182884,0.547586077988977,0.010346947572403533
2020-11-29,1.1155358796410966,0.5479304374186442,0.010261275958507015
2020-11-30,1.11639660053014,0.5484419320461876,0.010198743872495279
2020-12-01,1.1162292520578911,0.5483627427599459,0.010160071258764359
2020-12-02,1.1155036086618426,0.5478691680628681,0.010129732924665576
2020-12-03,1.1158442531826285,0.5480633728952665,0.0101023150464455
2020-12-04,1.1163789550678902,0.5483924329053949,0.010067239065998742
2020-12-05,1.117829617233357,0.5492265802831594,0.010023186561920305
2020-12-06,1.1192388724528755,0.5499708251875443,0.009985155340242562
2020-12-07,1.1194853477017628,0.5500324828528798,0.009976855471832484
2020-12-08,1.119611949629121,0.550098235298597,0.00998798263678125
2020-12-09,1.118997741287207,0.5497336026098407,0.009936225748011939
2020-12-10,1.1187565748658685,0.5495969304910637,0.009923090567165721
2020-12-11,1.119306407621891,0.5499318534984824,0.00991016745283924
2020-12-12,1.1187495947753057,0.5495891137199603,0.009901948553013105
2020-12-13,1.1185932721742213,0.5494899925311764,0.00988306082245362
2020-12-14,1.11828243444192,0.5493583607201353,0.009859134864636193
2020-12-15,1.117435555421805,0.5489590438284818,0.009844242630174227
2020-12-16,1.1173315897961793,0.5489022574326878,0.009841619118212925
2020-12-17,1.1177270064607006,0.5490891208846673,0.009844074120101366
2020-12-18,1.1179586474861616,0.5492225449560315,0.009847574112572834
2020-12-19,1.1179401950674912,0.5491232728853976,0.009854411448260124
2020-12-20,1.1179821958333978,0.5491294670117008,0.00986861432487144
2020-12-21,1.1176273305026188,0.5489531852198946,0.009874700470219983
2020-12-22,1.1180550403744134,0.549115151189378,0.009934937466685133
2020-12-23,1.1184491475096159,0.5493524954242394,0.009999746949401598
2020-12-24,1.1185623384923702,0.5493642401332381,0.010081560885726783
2020-12-25,1.1186321648647934,0.549402300983788,0.010162606434505844
2020-12-26,1.1181317051403155,0.5490684018514886,0.010184653315516344
2020-12-27,1.1172271946756713,0.5485265673409363,0.010219405831420317
2020-12-28,1.1169808564842674,0.5484154431182559,0.010296998259457402
2020-12-29,1.11872304794139,0.5493959900778191,0.010346681982110037
2020-12-30,1.1219983518670429,0.5512581990367846,0.01041294536456404
2020-12-31,1.1234108714903064,0.5520214447898427,0.010535578503296558
2021-01-01,1.1235399406059792,0.5520388410137914,0.010635321552091246
2021-01-02,1.1230226848936464,0.5516431932145704,0.010638448118888038
2021-01-03,1.1224846958154502,0.5512828614994549,0.010659895451066846
2021-01-04,1.1221816745455249,0.5511726313290226,0.010685555613041272
2021-01-05,1.122324772289291,0.5512508948234811,0.010679788853915989
2021-01-06,1.12393114244198,0.5522050942351461,0.01066135527130131
2021-01-07,1.1283606721327708,0.5547292703615995,0.01062597154516416
2021-01-08,1.1317855501740461,0.5567355628912575,0.01065365091587494
2021-01-09,1.1326691810603082,0.5572632461519975,0.010693314721138547
2021-01-10,1.1317874389676708,0.5565692962420599,0.010678952683694983
2021-01-11,1.1307276977449012,0.5558950784239005,0.010682817526616584
2021-01-12,1.129629001891849,0.5551798315217463,0.010705036830717832
2021-01-13,1.1291239290824227,0.5548771052795828,0.01072771648434389
2021-01-14,1.1302376910440384,0.5555537915162949,0.010723870910977772
2021-01-15,1.132526590219223,0.5569403685148093,0.01070455413330397
2021-01-16,1.1353353376514896,0.5585939489983863,0.010737466554973414
2021-01-17,1.1370050719841507,0.559576646380501,0.010816857414140063
2021-01-18,1.1367720220235742,0.5594166419818667,0.010846208624544289
2021-01-19,1.1382486656871613,0.5603293443796942,0.010929077765649551
2021-01-20,1.1390171581156965,0.5607774054876988,0.010950816827835191
2021-01-21,1.140433580517547,0.5615795365981453,0.011012800220238983
2021-01-22,1.1409275542985549,0.5617993281726669,0.011066863195787889
2021-01-23,1.1408628095552948,0.5616291557110001,0.011121114719646767
2021-01-24,1.1407255571923811,0.5615507621527269,0.011171582485769124
2021-01-25,1.1411537957526479,0.5617553550428863,0.011213949464154964
2021-01-26,1.142759224210683,0.5626332476198609,0.011289248251019698
2021-01-27,1.1442980538623935,0.5634455062569822,0.011378736202852097
2021-01-28,1.144587799464793,0.5634832418027554,0.011468095531912794
2021-01-29,1.1459621645335385,0.5641598583931119,0.011605150023163318
2021-01-30,1.1452682034508272,0.5637719353245259,0.011598446874275631
